 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
1528,14-1.jpg,0.06,255,255,255,57.724,68.53,0.461,100,1154,1366,102.529,0.15,0.138188701,0.276377402
1529,14-1.jpg,0.065,255,255,255,60.62,68.558,0.502,100,1212,1366,95.711,0.2,0.14383136,0.287662721
1530,14-1.jpg,0.117,255,255,255,16.105,68.893,0.901,100,318,1384,70.56,0.3,0.192970019,0.385940039
1531,14-1.jpg,0.057,255,255,255,12.542,68.643,0.403,100,249,1376,60.255,0.25,0.134689685,0.26937937
1532,14-1.jpg,0.05,255,255,255,55.895,68.617,0.364,100,1117,1369,105.945,0.2,0.126148448,0.252296896
1533,14-1.jpg,0.092,255,255,255,105.985,68.793,0.57,100,2119,1370,105.255,0.25,0.17111608,0.342232161
1534,14-1.jpg,0.24,255,255,255,114.083,68.905,0.82,100,2275,1382,37.569,0.485,0.276377402,0.552754805
1535,14-1.jpg,0.527,255,255,255,104.538,68.995,1.321,100,2081,1387,29.476,0.702,0.409545556,0.819091111
1536,14-1.jpg,0.35,255,255,255,17.589,69.289,1.142,100,348,1397,66.801,0.509,0.333757422,0.667514843
1537,14-1.jpg,0.012,255,255,255,19.514,69.052,0.206,100,390,1379,104.036,0.1,0.061799866,0.123599732
1538,14-1.jpg,0.005,255,255,255,63.022,68.997,0.112,100,1260,1379,116.565,0.05,0.039891642,0.079783284
1539,14-1.jpg,0.225,255,255,255,84.961,69.455,0.901,100,1697,1381,109.44,0.373,0.267601269,0.535202538
1540,14-1.jpg,0.192,255,255,255,22.591,69.338,0.585,100,446,1389,19.983,0.45,0.247199464,0.494398927
1541,14-1.jpg,0.197,255,255,255,96.635,69.348,0.632,100,1927,1390,18.435,0.45,0.25039752,0.500795039
1542,14-1.jpg,0.357,255,255,255,46.427,69.689,1.237,100,927,1407,75.964,0.559,0.337078473,0.674156946
1543,14-1.jpg,0.335,255,255,255,109.888,69.672,0.996,100,2195,1384,107.526,0.45,0.326527162,0.653054323
1544,14-1.jpg,0.12,255,255,255,15.665,69.52,0.696,100,311,1398,68.962,0.298,0.195428335,0.390856671
1545,14-1.jpg,0.092,255,255,255,102.101,69.423,0.474,100,2038,1387,161.565,0.3,0.17111608,0.342232161
1546,14-1.jpg,0.042,255,255,255,1.143,69.395,0.316,100,20,1389,18.435,0.2,0.115616962,0.231233925
1547,14-1.jpg,0.245,255,255,255,30.745,69.61,0.992,100,610,1401,49.086,0.354,0.279241493,0.558482987
1548,14-1.jpg,0.38,255,255,255,61.568,69.767,0.934,100,1229,1386,105.524,0.577,0.347767271,0.695534543
1549,14-1.jpg,0.002,255,255,255,40.123,69.372,0.071,100,802,1387,135,0.05,0.02522969,0.050459379
1550,14-1.jpg,0.035,255,255,255,70.546,69.436,0.25,100,1409,1387,126.87,0.2,0.105543364,0.211086728
1551,14-1.jpg,0.212,255,255,255,102.956,69.532,0.68,100,2053,1392,17.103,0.4,0.259755553,0.519511105
1552,14-1.jpg,0.257,255,255,255,82.992,69.839,0.667,100,1659,1390,102.995,0.55,0.285998313,0.571996626
1553,14-1.jpg,0.05,255,255,255,56.407,69.659,0.335,100,1125,1395,26.565,0.2,0.126148448,0.252296896
1554,14-1.jpg,0.39,255,255,255,33.45,70.485,1.761,100,668,1427,83.48,0.339,0.352313442,0.704626884
1555,14-1.jpg,0.362,255,255,255,96.008,70.184,1.235,100,1916,1416,68.629,0.45,0.339430759,0.678861517
1556,14-1.jpg,0.13,255,255,255,71.641,69.987,0.57,100,1432,1405,74.745,0.35,0.20340826,0.406816521
1557,14-1.jpg,0.127,255,255,255,107.421,69.968,0.538,100,2146,1404,68.199,0.35,0.201047543,0.402095086
1558,14-1.jpg,0.08,255,255,255,55.668,70.012,0.447,100,1111,1404,63.435,0.291,0.159566568,0.319133135
1559,14-1.jpg,0.02,255,255,255,48.441,69.965,0.25,100,967,1401,53.13,0.15,0.079783284,0.159566568
1560,14-1.jpg,0.34,255,255,255,58.338,70.167,0.901,100,1160,1397,123.69,0.65,0.328954906,0.657909813
1561,14-1.jpg,0.15,255,255,255,73.906,70.067,0.559,100,1473,1404,26.565,0.395,0.218495521,0.436991043
1562,14-1.jpg,0.195,255,255,255,12.503,70.532,1.124,100,243,1419,57.724,0.408,0.249123224,0.498246448
1563,14-1.jpg,0.057,255,255,255,13.881,70.098,0.364,100,274,1403,15.945,0.2,0.134689685,0.26937937
1564,14-1.jpg,0.117,255,255,255,15.28,70.162,0.57,100,302,1407,37.875,0.354,0.192970019,0.385940039
1565,14-1.jpg,0.002,255,255,255,81.621,70.021,0.071,100,1632,1400,135,0.05,0.02522969,0.050459379
1566,14-1.jpg,0.122,255,255,255,9.45,70.266,0.541,100,186,1401,123.69,0.354,0.197050175,0.39410035
1567,14-1.jpg,0.272,255,255,255,80.123,70.654,1.216,100,1601,1401,99.462,0.316,0.294226213,0.588452426
1568,14-1.jpg,0.015,255,255,255,97.853,70.105,0.212,100,1956,1404,45,0.141,0.069094351,0.138188701
1569,14-1.jpg,0.18,255,255,255,53.8,70.461,0.863,100,1075,1419,79.992,0.3,0.239349851,0.478699703
1570,14-1.jpg,0.427,255,255,255,63.873,70.709,1.36,100,1274,1428,72.897,0.538,0.368647122,0.737294243
1571,14-1.jpg,0.012,255,255,255,101.12,70.121,0.255,100,2020,1402,168.69,0.05,0.061799866,0.123599732
1572,14-1.jpg,0.072,255,255,255,100.103,70.371,0.461,100,2001,1403,102.529,0.25,0.151378138,0.302756275
1573,14-1.jpg,0.415,255,255,255,102.798,70.665,1.031,100,2055,1403,104.036,0.6,0.363430154,0.726860308
1574,14-1.jpg,0.15,255,255,255,5.987,70.56,0.541,100,117,1407,123.69,0.35,0.218495521,0.436991043
1575,14-1.jpg,0.725,255,255,255,36.189,70.933,1.458,100,718,1407,112.166,0.827,0.480358979,0.960717958
1576,14-1.jpg,1.102,255,255,255,57.744,71.504,2.245,100,1149,1450,78.44,0.906,0.592226323,1.184452646
1577,14-1.jpg,1.402,255,255,255,106.191,72.091,3.337,100,2116,1472,81.384,1.399,0.66799147,1.335982939
1578,14-1.jpg,0.045,255,255,255,11.072,70.516,0.381,100,220,1414,66.801,0.15,0.119674926,0.239349851
1579,14-1.jpg,0.342,255,255,255,60.269,70.956,1.177,100,1203,1407,102.265,0.45,0.329921002,0.659842004
1580,14-1.jpg,0.285,255,255,255,31.854,71.029,1.218,100,633,1431,70.821,0.473,0.301175292,0.602350583
1581,14-1.jpg,0.075,255,255,255,24.827,70.746,0.602,100,496,1409,94.764,0.15,0.154499665,0.308999329
1582,14-1.jpg,0.05,255,255,255,47.428,70.679,0.461,100,948,1409,102.529,0.15,0.126148448,0.252296896
1583,14-1.jpg,0.085,255,255,255,103.851,70.755,0.522,100,2075,1410,106.699,0.25,0.164477453,0.328954906
1584,14-1.jpg,0.492,255,255,255,45.483,71.214,1.309,100,909,1411,96.582,0.45,0.395712219,0.791424438
