 ,Label,Area,Mean,Min,Max,X,Y,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret,r,d
1,15-1.jpg,12.721,117.544,80,126,2.456,1.711,7.001,100,4,31,30.579,3.865,2.012136948,4.024273897
2,15-1.jpg,57.922,119.616,101,126,21.234,6.185,16.35,100,131,105,58.707,11.016,4.293571349,8.587142699
3,15-1.jpg,7.28,120.536,106,126,65.438,0.972,6.581,100,453,6,2.386,1.748,1.522168041,3.044336081
4,15-1.jpg,12.271,120.006,108,126,73.006,1.916,6.461,100,513,28,32.005,3.185,1.976227269,3.952454539
5,15-1.jpg,29.721,115.855,93,126,85,1.85,12.629,100,581,9,3.731,3.561,3.075591263,6.151182526
6,15-1.jpg,57.622,120.958,107,126,97.423,4.354,20.329,100,644,81,20.511,8.601,4.282437898,8.564875795
7,15-1.jpg,65.559,121.947,101,126,114.624,8.396,22.221,100,787,3,108.323,11.069,4.567862999,9.135725997
8,15-1.jpg,67.247,112.502,84,126,128.986,3.402,15.397,100,904,49,23.6,7.671,4.626295473,9.252590946
9,15-1.jpg,17.619,108.443,74,126,186.5,1.078,12.605,100,1312,4,178.755,2.329,2.36803184,4.736063679
10,15-1.jpg,22.61,120.718,108,126,10.578,2.625,9.563,100,46,48,38.019,6.279,2.68254608,5.365092159
11,15-1.jpg,3.152,124.042,120,126,43.567,0.835,4.539,100,302,7,5.194,0.959,1.001590079,2.003180158
12,15-1.jpg,30.565,122.235,115,126,51.267,2.688,10.72,100,335,20,10.305,7.26,3.118955006,6.237910012
13,15-1.jpg,131.549,121.566,103,126,69.752,18.047,40.219,100,419,4,129.056,12.036,6.470542367,12.94108473
14,15-1.jpg,57.547,120.508,107,126,144.368,4.576,14.143,100,1002,48,8.915,7.123,4.279650009,8.559300018
15,15-1.jpg,4.878,122.738,117,126,150.792,1.285,3.619,100,1092,17,29.476,2.192,1.245999327,2.491998653
16,15-1.jpg,27.788,109.985,77,126,156.52,3.397,7.979,100,1120,39,34.509,5.303,2.97389448,5.94778896
17,15-1.jpg,14.992,122.561,114,126,165.005,2.035,6.991,100,1173,5,177.754,4.931,2.18437248,4.36874496
18,15-1.jpg,21.596,122.94,113,126,173.341,2.177,9.336,100,1234,4,165.556,5.479,2.621703471,5.243406942
